time_step,mean_nRMSE,publication_net
134,0.55151325,FNO;12;18;4;gelu
135,0.5564136,FNO;12;18;4;gelu
136,0.5614007,FNO;12;18;4;gelu
137,0.56648093,FNO;12;18;4;gelu
138,0.57165873,FNO;12;18;4;gelu
139,0.5769357,FNO;12;18;4;gelu
140,0.582311,FNO;12;18;4;gelu
141,0.5877811,FNO;12;18;4;gelu
142,0.5933404,FNO;12;18;4;gelu
143,0.59898144,FNO;12;18;4;gelu
144,0.604695,FNO;12;18;4;gelu
145,0.6104712,FNO;12;18;4;gelu
146,0.61629885,FNO;12;18;4;gelu
147,0.6221673,FNO;12;18;4;gelu
148,0.62806565,FNO;12;18;4;gelu
149,0.6339833,FNO;12;18;4;gelu
150,0.6399105,FNO;12;18;4;gelu
151,0.6458387,FNO;12;18;4;gelu
152,0.65176,FNO;12;18;4;gelu
153,0.6576679,FNO;12;18;4;gelu
154,0.66355705,FNO;12;18;4;gelu
155,0.66942334,FNO;12;18;4;gelu
156,0.6752642,FNO;12;18;4;gelu
157,0.68107796,FNO;12;18;4;gelu
158,0.686864,FNO;12;18;4;gelu
159,0.6926229,FNO;12;18;4;gelu
160,0.69835645,FNO;12;18;4;gelu
161,0.7040663,FNO;12;18;4;gelu
162,0.7097553,FNO;12;18;4;gelu
163,0.7154268,FNO;12;18;4;gelu
164,0.721084,FNO;12;18;4;gelu
165,0.72673035,FNO;12;18;4;gelu
166,0.73236984,FNO;12;18;4;gelu
167,0.73800474,FNO;12;18;4;gelu
168,0.7436388,FNO;12;18;4;gelu
169,0.7492742,FNO;12;18;4;gelu
170,0.75491333,FNO;12;18;4;gelu
171,0.76055723,FNO;12;18;4;gelu
172,0.7662069,FNO;12;18;4;gelu
173,0.7718628,FNO;12;18;4;gelu
174,0.7775242,FNO;12;18;4;gelu
175,0.78319013,FNO;12;18;4;gelu
176,0.788859,FNO;12;18;4;gelu
177,0.79452837,FNO;12;18;4;gelu
178,0.80019563,FNO;12;18;4;gelu
179,0.8058569,FNO;12;18;4;gelu
180,0.8115091,FNO;12;18;4;gelu
181,0.81714755,FNO;12;18;4;gelu
182,0.82276857,FNO;12;18;4;gelu
183,0.8283669,FNO;12;18;4;gelu
184,0.8339379,FNO;12;18;4;gelu
185,0.8394772,FNO;12;18;4;gelu
186,0.8449794,FNO;12;18;4;gelu
187,0.8504402,FNO;12;18;4;gelu
188,0.85585505,FNO;12;18;4;gelu
189,0.8612197,FNO;12;18;4;gelu
190,0.8665298,FNO;12;18;4;gelu
191,0.87178165,FNO;12;18;4;gelu
192,0.87697166,FNO;12;18;4;gelu
193,0.88209724,FNO;12;18;4;gelu
194,0.8871552,FNO;12;18;4;gelu
195,0.89214313,FNO;12;18;4;gelu
196,0.8970591,FNO;12;18;4;gelu
197,0.90190136,FNO;12;18;4;gelu
198,0.90666854,FNO;12;18;4;gelu
199,0.9113596,FNO;12;18;4;gelu
200,0.91597354,FNO;12;18;4;gelu
1,0.017791668,FNO;12;18;4;gelu
2,0.025676783,FNO;12;18;4;gelu
3,0.03300164,FNO;12;18;4;gelu
4,0.041650467,FNO;12;18;4;gelu
5,0.04942377,FNO;12;18;4;gelu
6,0.056086555,FNO;12;18;4;gelu
7,0.063337125,FNO;12;18;4;gelu
8,0.071709335,FNO;12;18;4;gelu
9,0.080607384,FNO;12;18;4;gelu
10,0.08913571,FNO;12;18;4;gelu
11,0.097012945,FNO;12;18;4;gelu
12,0.10446596,FNO;12;18;4;gelu
13,0.11175301,FNO;12;18;4;gelu
14,0.11868015,FNO;12;18;4;gelu
15,0.124806575,FNO;12;18;4;gelu
16,0.1300175,FNO;12;18;4;gelu
17,0.13449836,FNO;12;18;4;gelu
18,0.13854475,FNO;12;18;4;gelu
19,0.14253932,FNO;12;18;4;gelu
20,0.14679843,FNO;12;18;4;gelu
21,0.15138243,FNO;12;18;4;gelu
22,0.1561198,FNO;12;18;4;gelu
23,0.16081628,FNO;12;18;4;gelu
24,0.16541108,FNO;12;18;4;gelu
25,0.16991913,FNO;12;18;4;gelu
26,0.17430319,FNO;12;18;4;gelu
27,0.17845264,FNO;12;18;4;gelu
28,0.18225938,FNO;12;18;4;gelu
29,0.18569525,FNO;12;18;4;gelu
30,0.18882902,FNO;12;18;4;gelu
31,0.19178315,FNO;12;18;4;gelu
32,0.1946763,FNO;12;18;4;gelu
33,0.19759178,FNO;12;18;4;gelu
34,0.2005802,FNO;12;18;4;gelu
35,0.2036792,FNO;12;18;4;gelu
36,0.20692274,FNO;12;18;4;gelu
37,0.21032801,FNO;12;18;4;gelu
38,0.21388036,FNO;12;18;4;gelu
39,0.21753575,FNO;12;18;4;gelu
40,0.2212444,FNO;12;18;4;gelu
41,0.22497788,FNO;12;18;4;gelu
42,0.22873871,FNO;12;18;4;gelu
43,0.23254825,FNO;12;18;4;gelu
44,0.23642442,FNO;12;18;4;gelu
45,0.24036238,FNO;12;18;4;gelu
46,0.24432994,FNO;12;18;4;gelu
47,0.2482761,FNO;12;18;4;gelu
48,0.25214478,FNO;12;18;4;gelu
49,0.25588727,FNO;12;18;4;gelu
50,0.25946727,FNO;12;18;4;gelu
51,0.2628606,FNO;12;18;4;gelu
52,0.26605383,FNO;12;18;4;gelu
53,0.26904476,FNO;12;18;4;gelu
54,0.27184844,FNO;12;18;4;gelu
55,0.27450582,FNO;12;18;4;gelu
56,0.2770897,FNO;12;18;4;gelu
57,0.27970058,FNO;12;18;4;gelu
58,0.28244507,FNO;12;18;4;gelu
59,0.28539935,FNO;12;18;4;gelu
60,0.28858322,FNO;12;18;4;gelu
61,0.29196742,FNO;12;18;4;gelu
62,0.29550388,FNO;12;18;4;gelu
63,0.2991499,FNO;12;18;4;gelu
64,0.3028756,FNO;12;18;4;gelu
65,0.3066615,FNO;12;18;4;gelu
66,0.3104926,FNO;12;18;4;gelu
67,0.3143539,FNO;12;18;4;gelu
68,0.31822762,FNO;12;18;4;gelu
69,0.32209328,FNO;12;18;4;gelu
70,0.32592997,FNO;12;18;4;gelu
71,0.32971832,FNO;12;18;4;gelu
72,0.33344325,FNO;12;18;4;gelu
73,0.33709437,FNO;12;18;4;gelu
74,0.34066576,FNO;12;18;4;gelu
75,0.34415364,FNO;12;18;4;gelu
76,0.34755486,FNO;12;18;4;gelu
77,0.35086504,FNO;12;18;4;gelu
78,0.35407904,FNO;12;18;4;gelu
79,0.35719198,FNO;12;18;4;gelu
80,0.36020213,FNO;12;18;4;gelu
81,0.36311278,FNO;12;18;4;gelu
82,0.36593398,FNO;12;18;4;gelu
83,0.36868295,FNO;12;18;4;gelu
84,0.37138247,FNO;12;18;4;gelu
85,0.37405896,FNO;12;18;4;gelu
86,0.3767391,FNO;12;18;4;gelu
87,0.37944728,FNO;12;18;4;gelu
88,0.38220322,FNO;12;18;4;gelu
89,0.38502046,FNO;12;18;4;gelu
90,0.38790676,FNO;12;18;4;gelu
91,0.39086452,FNO;12;18;4;gelu
92,0.39389172,FNO;12;18;4;gelu
93,0.39698318,FNO;12;18;4;gelu
94,0.40013093,FNO;12;18;4;gelu
95,0.40332505,FNO;12;18;4;gelu
96,0.40655407,FNO;12;18;4;gelu
97,0.40980464,FNO;12;18;4;gelu
98,0.4130622,FNO;12;18;4;gelu
99,0.41631225,FNO;12;18;4;gelu
100,0.4195403,FNO;12;18;4;gelu
101,0.42273414,FNO;12;18;4;gelu
102,0.42588437,FNO;12;18;4;gelu
103,0.4289852,FNO;12;18;4;gelu
104,0.4320359,FNO;12;18;4;gelu
105,0.43503934,FNO;12;18;4;gelu
106,0.43800294,FNO;12;18;4;gelu
107,0.4409375,FNO;12;18;4;gelu
108,0.44385618,FNO;12;18;4;gelu
109,0.44677335,FNO;12;18;4;gelu
110,0.44970372,FNO;12;18;4;gelu
111,0.4526608,FNO;12;18;4;gelu
112,0.4556561,FNO;12;18;4;gelu
113,0.4586978,FNO;12;18;4;gelu
114,0.46179074,FNO;12;18;4;gelu
115,0.46493557,FNO;12;18;4;gelu
116,0.46812886,FNO;12;18;4;gelu
117,0.4713638,FNO;12;18;4;gelu
118,0.474631,FNO;12;18;4;gelu
119,0.4779193,FNO;12;18;4;gelu
120,0.4812172,FNO;12;18;4;gelu
121,0.48451367,FNO;12;18;4;gelu
122,0.48779923,FNO;12;18;4;gelu
123,0.49106622,FNO;12;18;4;gelu
124,0.49430972,FNO;12;18;4;gelu
125,0.49752718,FNO;12;18;4;gelu
126,0.5007184,FNO;12;18;4;gelu
127,0.50388527,FNO;12;18;4;gelu
128,0.5070316,FNO;12;18;4;gelu
129,0.51016265,FNO;12;18;4;gelu
130,0.51328456,FNO;12;18;4;gelu
131,0.51640415,FNO;12;18;4;gelu
132,0.51952845,FNO;12;18;4;gelu
133,0.52266455,FNO;12;18;4;gelu
134,0.5258195,FNO;12;18;4;gelu
135,0.5289992,FNO;12;18;4;gelu
136,0.5322095,FNO;12;18;4;gelu
137,0.5354555,FNO;12;18;4;gelu
138,0.53874147,FNO;12;18;4;gelu
139,0.5420707,FNO;12;18;4;gelu
140,0.5454459,FNO;12;18;4;gelu
141,0.548869,FNO;12;18;4;gelu
142,0.55234104,FNO;12;18;4;gelu
143,0.55586267,FNO;12;18;4;gelu
144,0.5594333,FNO;12;18;4;gelu
145,0.56305206,FNO;12;18;4;gelu
146,0.56671786,FNO;12;18;4;gelu
147,0.57042843,FNO;12;18;4;gelu
148,0.5741815,FNO;12;18;4;gelu
149,0.57797444,FNO;12;18;4;gelu
150,0.58180374,FNO;12;18;4;gelu
151,0.5856665,FNO;12;18;4;gelu
152,0.5895588,FNO;12;18;4;gelu
153,0.593477,FNO;12;18;4;gelu
154,0.5974174,FNO;12;18;4;gelu
155,0.60137624,FNO;12;18;4;gelu
156,0.60535014,FNO;12;18;4;gelu
157,0.60933566,FNO;12;18;4;gelu
158,0.6133295,FNO;12;18;4;gelu
159,0.617329,FNO;12;18;4;gelu
160,0.6213314,FNO;12;18;4;gelu
161,0.6253349,FNO;12;18;4;gelu
162,0.6293378,FNO;12;18;4;gelu
163,0.63333833,FNO;12;18;4;gelu
164,0.637336,FNO;12;18;4;gelu
165,0.6413299,FNO;12;18;4;gelu
166,0.64531916,FNO;12;18;4;gelu
167,0.6493042,FNO;12;18;4;gelu
168,0.65328455,FNO;12;18;4;gelu
169,0.65726006,FNO;12;18;4;gelu
170,0.66123056,FNO;12;18;4;gelu
171,0.665196,FNO;12;18;4;gelu
172,0.66915625,FNO;12;18;4;gelu
173,0.6731108,FNO;12;18;4;gelu
174,0.67705905,FNO;12;18;4;gelu
175,0.6810003,FNO;12;18;4;gelu
176,0.6849335,FNO;12;18;4;gelu
177,0.6888577,FNO;12;18;4;gelu
178,0.6927712,FNO;12;18;4;gelu
179,0.69667274,FNO;12;18;4;gelu
180,0.7005603,FNO;12;18;4;gelu
181,0.70443213,FNO;12;18;4;gelu
182,0.7082859,FNO;12;18;4;gelu
183,0.7121199,FNO;12;18;4;gelu
184,0.7159314,FNO;12;18;4;gelu
185,0.7197181,FNO;12;18;4;gelu
186,0.72347736,FNO;12;18;4;gelu
187,0.7272065,FNO;12;18;4;gelu
188,0.7309033,FNO;12;18;4;gelu
189,0.7345648,FNO;12;18;4;gelu
190,0.7381882,FNO;12;18;4;gelu
191,0.7417709,FNO;12;18;4;gelu
192,0.74531025,FNO;12;18;4;gelu
193,0.7488037,FNO;12;18;4;gelu
194,0.7522485,FNO;12;18;4;gelu
195,0.75564235,FNO;12;18;4;gelu
196,0.7589825,FNO;12;18;4;gelu
197,0.76226676,FNO;12;18;4;gelu
198,0.76549286,FNO;12;18;4;gelu
199,0.7686588,FNO;12;18;4;gelu
200,0.77176255,FNO;12;18;4;gelu
1,0.004627174,Dil;2;32;2;relu
2,0.0069778827,Dil;2;32;2;relu
3,0.009138473,Dil;2;32;2;relu
4,0.0115009155,Dil;2;32;2;relu
5,0.013596016,Dil;2;32;2;relu
6,0.015432188,Dil;2;32;2;relu
7,0.017268464,Dil;2;32;2;relu
8,0.019219797,Dil;2;32;2;relu
9,0.020970676,Dil;2;32;2;relu
10,0.022461856,Dil;2;32;2;relu
11,0.02374979,Dil;2;32;2;relu
12,0.025041228,Dil;2;32;2;relu
13,0.026418464,Dil;2;32;2;relu
14,0.02801735,Dil;2;32;2;relu
15,0.029460225,Dil;2;32;2;relu
16,0.03059986,Dil;2;32;2;relu
17,0.03167134,Dil;2;32;2;relu
18,0.032873143,Dil;2;32;2;relu
19,0.034287523,Dil;2;32;2;relu
20,0.035709497,Dil;2;32;2;relu
21,0.036935207,Dil;2;32;2;relu
22,0.03819347,Dil;2;32;2;relu
23,0.039586358,Dil;2;32;2;relu
24,0.041211773,Dil;2;32;2;relu
25,0.04267421,Dil;2;32;2;relu
26,0.043909647,Dil;2;32;2;relu
27,0.04501185,Dil;2;32;2;relu
28,0.04604672,Dil;2;32;2;relu
29,0.047065087,Dil;2;32;2;relu
30,0.048152518,Dil;2;32;2;relu
31,0.04932477,Dil;2;32;2;relu
32,0.050613236,Dil;2;32;2;relu
33,0.051875442,Dil;2;32;2;relu
34,0.053194918,Dil;2;32;2;relu
35,0.054519814,Dil;2;32;2;relu
36,0.055838265,Dil;2;32;2;relu
37,0.057152264,Dil;2;32;2;relu
38,0.058434326,Dil;2;32;2;relu
39,0.05969172,Dil;2;32;2;relu
40,0.060915455,Dil;2;32;2;relu
41,0.062124178,Dil;2;32;2;relu
42,0.0633646,Dil;2;32;2;relu
43,0.064652845,Dil;2;32;2;relu
44,0.066053234,Dil;2;32;2;relu
45,0.067573264,Dil;2;32;2;relu
46,0.06919614,Dil;2;32;2;relu
47,0.070881076,Dil;2;32;2;relu
48,0.07257964,Dil;2;32;2;relu
49,0.07427553,Dil;2;32;2;relu
50,0.07591943,Dil;2;32;2;relu
51,0.07755371,Dil;2;32;2;relu
52,0.07916804,Dil;2;32;2;relu
53,0.08078513,Dil;2;32;2;relu
54,0.0823941,Dil;2;32;2;relu
55,0.08398472,Dil;2;32;2;relu
56,0.08552925,Dil;2;32;2;relu
57,0.087067306,Dil;2;32;2;relu
58,0.08864707,Dil;2;32;2;relu
59,0.090283066,Dil;2;32;2;relu
60,0.091965854,Dil;2;32;2;relu
61,0.093674004,Dil;2;32;2;relu
62,0.095386274,Dil;2;32;2;relu
63,0.09712417,Dil;2;32;2;relu
64,0.098960295,Dil;2;32;2;relu
65,0.10090044,Dil;2;32;2;relu
66,0.10290507,Dil;2;32;2;relu
67,0.10497157,Dil;2;32;2;relu
68,0.10704695,Dil;2;32;2;relu
69,0.10915764,Dil;2;32;2;relu
70,0.11129987,Dil;2;32;2;relu
71,0.11345475,Dil;2;32;2;relu
72,0.115609095,Dil;2;32;2;relu
73,0.11775774,Dil;2;32;2;relu
74,0.1198837,Dil;2;32;2;relu
75,0.12201042,Dil;2;32;2;relu
76,0.12414042,Dil;2;32;2;relu
77,0.12627237,Dil;2;32;2;relu
78,0.1284205,Dil;2;32;2;relu
79,0.13062178,Dil;2;32;2;relu
80,0.13289534,Dil;2;32;2;relu
81,0.13525516,Dil;2;32;2;relu
82,0.13768108,Dil;2;32;2;relu
83,0.14020738,Dil;2;32;2;relu
84,0.1428121,Dil;2;32;2;relu
85,0.14552909,Dil;2;32;2;relu
86,0.14831011,Dil;2;32;2;relu
87,0.15114243,Dil;2;32;2;relu
88,0.15399916,Dil;2;32;2;relu
89,0.15686356,Dil;2;32;2;relu
90,0.15971826,Dil;2;32;2;relu
91,0.16255683,Dil;2;32;2;relu
92,0.16538513,Dil;2;32;2;relu
93,0.16819988,Dil;2;32;2;relu
94,0.17101403,Dil;2;32;2;relu
95,0.1738124,Dil;2;32;2;relu
96,0.1765913,Dil;2;32;2;relu
97,0.17931426,Dil;2;32;2;relu
98,0.18197145,Dil;2;32;2;relu
99,0.18456201,Dil;2;32;2;relu
100,0.18710342,Dil;2;32;2;relu
101,0.18959072,Dil;2;32;2;relu
102,0.19206053,Dil;2;32;2;relu
103,0.19451688,Dil;2;32;2;relu
104,0.19696361,Dil;2;32;2;relu
105,0.1993926,Dil;2;32;2;relu
106,0.20178165,Dil;2;32;2;relu
107,0.20413566,Dil;2;32;2;relu
108,0.2064263,Dil;2;32;2;relu
109,0.2086225,Dil;2;32;2;relu
110,0.21073246,Dil;2;32;2;relu
111,0.2127671,Dil;2;32;2;relu
112,0.2147347,Dil;2;32;2;relu
113,0.2166423,Dil;2;32;2;relu
114,0.21847236,Dil;2;32;2;relu
115,0.22020513,Dil;2;32;2;relu
116,0.22181977,Dil;2;32;2;relu
117,0.22331508,Dil;2;32;2;relu
118,0.2247033,Dil;2;32;2;relu
119,0.22599831,Dil;2;32;2;relu
120,0.22722118,Dil;2;32;2;relu
121,0.22838962,Dil;2;32;2;relu
122,0.22950225,Dil;2;32;2;relu
123,0.23056266,Dil;2;32;2;relu
124,0.23159288,Dil;2;32;2;relu
125,0.23260283,Dil;2;32;2;relu
126,0.2336015,Dil;2;32;2;relu
127,0.23459129,Dil;2;32;2;relu
128,0.23557948,Dil;2;32;2;relu
129,0.2365726,Dil;2;32;2;relu
130,0.2375705,Dil;2;32;2;relu
131,0.23857863,Dil;2;32;2;relu
132,0.23960799,Dil;2;32;2;relu
133,0.24066843,Dil;2;32;2;relu
134,0.24176337,Dil;2;32;2;relu
135,0.24290033,Dil;2;32;2;relu
136,0.24407862,Dil;2;32;2;relu
137,0.24530327,Dil;2;32;2;relu
138,0.24658173,Dil;2;32;2;relu
139,0.24790268,Dil;2;32;2;relu
140,0.24927,Dil;2;32;2;relu
141,0.25068557,Dil;2;32;2;relu
142,0.2521599,Dil;2;32;2;relu
143,0.25369966,Dil;2;32;2;relu
144,0.25529385,Dil;2;32;2;relu
145,0.25693476,Dil;2;32;2;relu
146,0.25861782,Dil;2;32;2;relu
147,0.26033896,Dil;2;32;2;relu
148,0.26209575,Dil;2;32;2;relu
149,0.26388827,Dil;2;32;2;relu
150,0.26571292,Dil;2;32;2;relu
151,0.2675622,Dil;2;32;2;relu
152,0.26943588,Dil;2;32;2;relu
153,0.27133092,Dil;2;32;2;relu
154,0.2732409,Dil;2;32;2;relu
155,0.27516502,Dil;2;32;2;relu
156,0.277101,Dil;2;32;2;relu
157,0.27905452,Dil;2;32;2;relu
158,0.28103378,Dil;2;32;2;relu
159,0.28304228,Dil;2;32;2;relu
160,0.28508225,Dil;2;32;2;relu
161,0.2871595,Dil;2;32;2;relu
162,0.2892702,Dil;2;32;2;relu
163,0.29140845,Dil;2;32;2;relu
164,0.29356828,Dil;2;32;2;relu
165,0.2957459,Dil;2;32;2;relu
166,0.29794687,Dil;2;32;2;relu
167,0.3001697,Dil;2;32;2;relu
168,0.30241573,Dil;2;32;2;relu
169,0.30468804,Dil;2;32;2;relu
170,0.3069957,Dil;2;32;2;relu
171,0.309338,Dil;2;32;2;relu
172,0.311719,Dil;2;32;2;relu
173,0.31413406,Dil;2;32;2;relu
174,0.31657368,Dil;2;32;2;relu
175,0.31904095,Dil;2;32;2;relu
176,0.32153288,Dil;2;32;2;relu
177,0.3240501,Dil;2;32;2;relu
178,0.3265928,Dil;2;32;2;relu
179,0.32916284,Dil;2;32;2;relu
180,0.33176187,Dil;2;32;2;relu
181,0.33439073,Dil;2;32;2;relu
182,0.3370458,Dil;2;32;2;relu
183,0.3397261,Dil;2;32;2;relu
184,0.34242672,Dil;2;32;2;relu
185,0.3451502,Dil;2;32;2;relu
186,0.3478965,Dil;2;32;2;relu
187,0.35066164,Dil;2;32;2;relu
188,0.35344282,Dil;2;32;2;relu
189,0.35623857,Dil;2;32;2;relu
190,0.35904706,Dil;2;32;2;relu
191,0.36187154,Dil;2;32;2;relu
192,0.36471057,Dil;2;32;2;relu
193,0.3675587,Dil;2;32;2;relu
194,0.37041745,Dil;2;32;2;relu
195,0.3732859,Dil;2;32;2;relu
196,0.37616313,Dil;2;32;2;relu
197,0.37904993,Dil;2;32;2;relu
198,0.38195246,Dil;2;32;2;relu
199,0.38487437,Dil;2;32;2;relu
200,0.38781965,Dil;2;32;2;relu
1,0.0058553424,Dil;2;32;2;relu
2,0.008441175,Dil;2;32;2;relu
3,0.010775657,Dil;2;32;2;relu
4,0.013765263,Dil;2;32;2;relu
5,0.016303053,Dil;2;32;2;relu
6,0.018050482,Dil;2;32;2;relu
7,0.019937146,Dil;2;32;2;relu
8,0.02193759,Dil;2;32;2;relu
9,0.023921357,Dil;2;32;2;relu
10,0.025726434,Dil;2;32;2;relu
11,0.027495688,Dil;2;32;2;relu
12,0.029422568,Dil;2;32;2;relu
13,0.03151175,Dil;2;32;2;relu
14,0.033331003,Dil;2;32;2;relu
15,0.03497796,Dil;2;32;2;relu
16,0.03650931,Dil;2;32;2;relu
17,0.037891302,Dil;2;32;2;relu
18,0.039468966,Dil;2;32;2;relu
19,0.040951263,Dil;2;32;2;relu
20,0.042484015,Dil;2;32;2;relu
21,0.04402032,Dil;2;32;2;relu
22,0.045748815,Dil;2;32;2;relu
23,0.047658343,Dil;2;32;2;relu
24,0.049572557,Dil;2;32;2;relu
25,0.0513764,Dil;2;32;2;relu
26,0.053164516,Dil;2;32;2;relu
27,0.054870583,Dil;2;32;2;relu
28,0.05664273,Dil;2;32;2;relu
29,0.058428023,Dil;2;32;2;relu
30,0.06016582,Dil;2;32;2;relu
31,0.061987296,Dil;2;32;2;relu
32,0.063814,Dil;2;32;2;relu
33,0.06569555,Dil;2;32;2;relu
34,0.06757338,Dil;2;32;2;relu
35,0.06939684,Dil;2;32;2;relu
36,0.071274266,Dil;2;32;2;relu
37,0.07310221,Dil;2;32;2;relu
38,0.07486433,Dil;2;32;2;relu
39,0.07653133,Dil;2;32;2;relu
40,0.07814039,Dil;2;32;2;relu
41,0.07970416,Dil;2;32;2;relu
42,0.081310235,Dil;2;32;2;relu
43,0.08297525,Dil;2;32;2;relu
44,0.08477772,Dil;2;32;2;relu
45,0.08663112,Dil;2;32;2;relu
46,0.08854747,Dil;2;32;2;relu
47,0.09051558,Dil;2;32;2;relu
48,0.092545524,Dil;2;32;2;relu
49,0.09461363,Dil;2;32;2;relu
50,0.09668804,Dil;2;32;2;relu
51,0.09876136,Dil;2;32;2;relu
52,0.10081843,Dil;2;32;2;relu
53,0.102834396,Dil;2;32;2;relu
54,0.104788005,Dil;2;32;2;relu
55,0.10673059,Dil;2;32;2;relu
56,0.10866242,Dil;2;32;2;relu
57,0.11065227,Dil;2;32;2;relu
58,0.112638734,Dil;2;32;2;relu
59,0.11470163,Dil;2;32;2;relu
60,0.11684091,Dil;2;32;2;relu
61,0.11914014,Dil;2;32;2;relu
62,0.12163834,Dil;2;32;2;relu
63,0.12429564,Dil;2;32;2;relu
64,0.12707922,Dil;2;32;2;relu
65,0.12995559,Dil;2;32;2;relu
66,0.13289,Dil;2;32;2;relu
67,0.13592795,Dil;2;32;2;relu
68,0.13905594,Dil;2;32;2;relu
69,0.14222947,Dil;2;32;2;relu
70,0.14540693,Dil;2;32;2;relu
71,0.14858295,Dil;2;32;2;relu
72,0.15173353,Dil;2;32;2;relu
73,0.15485074,Dil;2;32;2;relu
74,0.15794042,Dil;2;32;2;relu
75,0.16101071,Dil;2;32;2;relu
76,0.1640349,Dil;2;32;2;relu
77,0.16697748,Dil;2;32;2;relu
78,0.16988368,Dil;2;32;2;relu
79,0.17270403,Dil;2;32;2;relu
80,0.17540933,Dil;2;32;2;relu
81,0.17803364,Dil;2;32;2;relu
82,0.1806075,Dil;2;32;2;relu
83,0.1831352,Dil;2;32;2;relu
84,0.18564406,Dil;2;32;2;relu
85,0.18813215,Dil;2;32;2;relu
86,0.19064079,Dil;2;32;2;relu
87,0.19317675,Dil;2;32;2;relu
88,0.19574107,Dil;2;32;2;relu
89,0.19832951,Dil;2;32;2;relu
90,0.20095922,Dil;2;32;2;relu
91,0.20366302,Dil;2;32;2;relu
92,0.20646474,Dil;2;32;2;relu
93,0.2093443,Dil;2;32;2;relu
94,0.21227835,Dil;2;32;2;relu
95,0.21526834,Dil;2;32;2;relu
96,0.21830839,Dil;2;32;2;relu
97,0.22141129,Dil;2;32;2;relu
98,0.22455887,Dil;2;32;2;relu
99,0.22777255,Dil;2;32;2;relu
100,0.23106825,Dil;2;32;2;relu
101,0.23443384,Dil;2;32;2;relu
102,0.237866,Dil;2;32;2;relu
103,0.2413621,Dil;2;32;2;relu
104,0.2448999,Dil;2;32;2;relu
105,0.24847807,Dil;2;32;2;relu
106,0.25208512,Dil;2;32;2;relu
107,0.25571653,Dil;2;32;2;relu
108,0.25938714,Dil;2;32;2;relu
109,0.26308185,Dil;2;32;2;relu
110,0.26679337,Dil;2;32;2;relu
111,0.27051997,Dil;2;32;2;relu
112,0.27426073,Dil;2;32;2;relu
113,0.27802587,Dil;2;32;2;relu
114,0.2818195,Dil;2;32;2;relu
115,0.2856442,Dil;2;32;2;relu
116,0.28949878,Dil;2;32;2;relu
117,0.2934047,Dil;2;32;2;relu
118,0.29736558,Dil;2;32;2;relu
119,0.3013806,Dil;2;32;2;relu
120,0.3054784,Dil;2;32;2;relu
121,0.3096741,Dil;2;32;2;relu
122,0.31396335,Dil;2;32;2;relu
123,0.3183462,Dil;2;32;2;relu
124,0.3228284,Dil;2;32;2;relu
125,0.32740363,Dil;2;32;2;relu
126,0.3320712,Dil;2;32;2;relu
127,0.33684286,Dil;2;32;2;relu
128,0.34170267,Dil;2;32;2;relu
129,0.34666204,Dil;2;32;2;relu
130,0.35171407,Dil;2;32;2;relu
131,0.35685697,Dil;2;32;2;relu
132,0.36209714,Dil;2;32;2;relu
133,0.3674362,Dil;2;32;2;relu
134,0.37286034,Dil;2;32;2;relu
135,0.37836495,Dil;2;32;2;relu
136,0.38394833,Dil;2;32;2;relu
137,0.3895996,Dil;2;32;2;relu
138,0.3952954,Dil;2;32;2;relu
139,0.40101546,Dil;2;32;2;relu
140,0.40675458,Dil;2;32;2;relu
141,0.4125145,Dil;2;32;2;relu
142,0.4182859,Dil;2;32;2;relu
143,0.42406014,Dil;2;32;2;relu
144,0.4298326,Dil;2;32;2;relu
145,0.43560913,Dil;2;32;2;relu
146,0.4413962,Dil;2;32;2;relu
147,0.4471882,Dil;2;32;2;relu
148,0.4529859,Dil;2;32;2;relu
149,0.4587881,Dil;2;32;2;relu
150,0.46458548,Dil;2;32;2;relu
151,0.47039416,Dil;2;32;2;relu
152,0.47620955,Dil;2;32;2;relu
153,0.48203224,Dil;2;32;2;relu
154,0.48785776,Dil;2;32;2;relu
155,0.49368775,Dil;2;32;2;relu
156,0.49953246,Dil;2;32;2;relu
157,0.5053899,Dil;2;32;2;relu
158,0.51127005,Dil;2;32;2;relu
159,0.5171815,Dil;2;32;2;relu
160,0.52312267,Dil;2;32;2;relu
161,0.52908933,Dil;2;32;2;relu
162,0.5350865,Dil;2;32;2;relu
163,0.5411262,Dil;2;32;2;relu
164,0.5472202,Dil;2;32;2;relu
165,0.55336124,Dil;2;32;2;relu
166,0.5595293,Dil;2;32;2;relu
167,0.56573564,Dil;2;32;2;relu
168,0.5719773,Dil;2;32;2;relu
169,0.57826483,Dil;2;32;2;relu
170,0.58460057,Dil;2;32;2;relu
171,0.5909902,Dil;2;32;2;relu
172,0.59742993,Dil;2;32;2;relu
173,0.6039302,Dil;2;32;2;relu
174,0.610476,Dil;2;32;2;relu
175,0.6170618,Dil;2;32;2;relu
176,0.62368786,Dil;2;32;2;relu
177,0.6303612,Dil;2;32;2;relu
178,0.6370787,Dil;2;32;2;relu
179,0.6438401,Dil;2;32;2;relu
180,0.6506377,Dil;2;32;2;relu
181,0.65747416,Dil;2;32;2;relu
182,0.66433877,Dil;2;32;2;relu
183,0.6712201,Dil;2;32;2;relu
184,0.6781221,Dil;2;32;2;relu
185,0.68505573,Dil;2;32;2;relu
186,0.69201565,Dil;2;32;2;relu
