time_step,mean_nRMSE,publication_net
87,2.9969778,UNet;12;2;relu
88,3.0353038,UNet;12;2;relu
89,3.0741456,UNet;12;2;relu
90,3.112656,UNet;12;2;relu
91,3.1509933,UNet;12;2;relu
92,3.189008,UNet;12;2;relu
93,3.2280118,UNet;12;2;relu
94,3.266568,UNet;12;2;relu
95,3.3047788,UNet;12;2;relu
96,3.3419454,UNet;12;2;relu
97,3.3795154,UNet;12;2;relu
98,3.416483,UNet;12;2;relu
99,3.4535322,UNet;12;2;relu
100,3.4902773,UNet;12;2;relu
101,3.5277812,UNet;12;2;relu
102,3.5654774,UNet;12;2;relu
103,3.6035151,UNet;12;2;relu
104,3.6413114,UNet;12;2;relu
105,3.6799495,UNet;12;2;relu
106,3.7186368,UNet;12;2;relu
107,3.7571418,UNet;12;2;relu
108,3.7958434,UNet;12;2;relu
109,3.8347626,UNet;12;2;relu
110,3.8735318,UNet;12;2;relu
111,3.9105988,UNet;12;2;relu
112,3.9479706,UNet;12;2;relu
113,3.985306,UNet;12;2;relu
114,4.022267,UNet;12;2;relu
115,4.0585074,UNet;12;2;relu
116,4.0957227,UNet;12;2;relu
117,4.1334643,UNet;12;2;relu
118,4.1703954,UNet;12;2;relu
119,4.2077665,UNet;12;2;relu
120,4.2457714,UNet;12;2;relu
121,4.2845216,UNet;12;2;relu
122,4.3223743,UNet;12;2;relu
123,4.360959,UNet;12;2;relu
124,4.3999925,UNet;12;2;relu
125,4.4390483,UNet;12;2;relu
126,4.477023,UNet;12;2;relu
127,4.5143456,UNet;12;2;relu
128,4.5514174,UNet;12;2;relu
129,4.586813,UNet;12;2;relu
130,4.62144,UNet;12;2;relu
131,4.6542397,UNet;12;2;relu
132,4.6875844,UNet;12;2;relu
133,4.7193284,UNet;12;2;relu
134,4.750277,UNet;12;2;relu
135,4.780275,UNet;12;2;relu
136,4.8107553,UNet;12;2;relu
137,4.840247,UNet;12;2;relu
138,4.868716,UNet;12;2;relu
139,4.8971343,UNet;12;2;relu
140,4.926115,UNet;12;2;relu
141,4.954213,UNet;12;2;relu
142,4.9811788,UNet;12;2;relu
143,5.00821,UNet;12;2;relu
144,5.0360456,UNet;12;2;relu
145,5.062977,UNet;12;2;relu
146,5.088597,UNet;12;2;relu
147,5.1142874,UNet;12;2;relu
148,5.14054,UNet;12;2;relu
149,5.16625,UNet;12;2;relu
150,5.190834,UNet;12;2;relu
151,5.215587,UNet;12;2;relu
152,5.240822,UNet;12;2;relu
153,5.265477,UNet;12;2;relu
154,5.2893205,UNet;12;2;relu
155,5.313428,UNet;12;2;relu
156,5.337837,UNet;12;2;relu
157,5.362015,UNet;12;2;relu
158,5.38516,UNet;12;2;relu
159,5.408881,UNet;12;2;relu
160,5.432476,UNet;12;2;relu
161,5.4562154,UNet;12;2;relu
162,5.479101,UNet;12;2;relu
163,5.5024233,UNet;12;2;relu
164,5.525737,UNet;12;2;relu
165,5.548943,UNet;12;2;relu
166,5.5716305,UNet;12;2;relu
167,5.5947003,UNet;12;2;relu
168,5.617626,UNet;12;2;relu
169,5.640639,UNet;12;2;relu
170,5.6627946,UNet;12;2;relu
171,5.6858196,UNet;12;2;relu
172,5.708466,UNet;12;2;relu
173,5.7312636,UNet;12;2;relu
174,5.75299,UNet;12;2;relu
175,5.77572,UNet;12;2;relu
176,5.798297,UNet;12;2;relu
177,5.8208017,UNet;12;2;relu
178,5.8421726,UNet;12;2;relu
179,5.864588,UNet;12;2;relu
180,5.886912,UNet;12;2;relu
181,5.909373,UNet;12;2;relu
182,5.930275,UNet;12;2;relu
183,5.952485,UNet;12;2;relu
184,5.9744725,UNet;12;2;relu
185,5.99687,UNet;12;2;relu
186,6.0175824,UNet;12;2;relu
187,6.0393815,UNet;12;2;relu
188,6.0611815,UNet;12;2;relu
189,6.0832934,UNet;12;2;relu
190,6.10388,UNet;12;2;relu
191,6.1254063,UNet;12;2;relu
192,6.1469417,UNet;12;2;relu
193,6.168851,UNet;12;2;relu
194,6.189243,UNet;12;2;relu
195,6.2105885,UNet;12;2;relu
196,6.2319007,UNet;12;2;relu
197,6.253595,UNet;12;2;relu
198,6.2739844,UNet;12;2;relu
199,6.295072,UNet;12;2;relu
200,6.3164315,UNet;12;2;relu
1,0.00650153,UNet;12;2;relu
2,0.008470154,UNet;12;2;relu
3,0.0103464015,UNet;12;2;relu
4,0.012235973,UNet;12;2;relu
5,0.013947581,UNet;12;2;relu
6,0.015721705,UNet;12;2;relu
7,0.017763017,UNet;12;2;relu
8,0.020013625,UNet;12;2;relu
9,0.022417495,UNet;12;2;relu
10,0.024776546,UNet;12;2;relu
11,0.026725365,UNet;12;2;relu
12,0.028460288,UNet;12;2;relu
13,0.029930988,UNet;12;2;relu
14,0.031329572,UNet;12;2;relu
15,0.03252411,UNet;12;2;relu
16,0.033518206,UNet;12;2;relu
17,0.03445522,UNet;12;2;relu
18,0.03530946,UNet;12;2;relu
19,0.036277935,UNet;12;2;relu
20,0.036962163,UNet;12;2;relu
21,0.03770028,UNet;12;2;relu
22,0.038561974,UNet;12;2;relu
23,0.039418157,UNet;12;2;relu
24,0.040175766,UNet;12;2;relu
25,0.040912192,UNet;12;2;relu
26,0.04133784,UNet;12;2;relu
27,0.0418138,UNet;12;2;relu
28,0.04219666,UNet;12;2;relu
29,0.04280297,UNet;12;2;relu
30,0.043440554,UNet;12;2;relu
31,0.044003922,UNet;12;2;relu
32,0.044515476,UNet;12;2;relu
33,0.045031972,UNet;12;2;relu
34,0.04564629,UNet;12;2;relu
35,0.046104576,UNet;12;2;relu
36,0.04658742,UNet;12;2;relu
37,0.047136575,UNet;12;2;relu
38,0.047744825,UNet;12;2;relu
39,0.048421904,UNet;12;2;relu
40,0.049194824,UNet;12;2;relu
41,0.05019996,UNet;12;2;relu
42,0.051319465,UNet;12;2;relu
43,0.052479755,UNet;12;2;relu
44,0.05359637,UNet;12;2;relu
45,0.054651767,UNet;12;2;relu
46,0.055600673,UNet;12;2;relu
47,0.05649731,UNet;12;2;relu
48,0.057439677,UNet;12;2;relu
49,0.058386993,UNet;12;2;relu
50,0.059309233,UNet;12;2;relu
51,0.06018094,UNet;12;2;relu
52,0.061027214,UNet;12;2;relu
53,0.061821986,UNet;12;2;relu
54,0.06270578,UNet;12;2;relu
55,0.06355347,UNet;12;2;relu
56,0.064465076,UNet;12;2;relu
57,0.06542836,UNet;12;2;relu
58,0.06645237,UNet;12;2;relu
59,0.06751524,UNet;12;2;relu
60,0.06858148,UNet;12;2;relu
61,0.06961116,UNet;12;2;relu
62,0.07069211,UNet;12;2;relu
63,0.07180101,UNet;12;2;relu
64,0.07282302,UNet;12;2;relu
65,0.07387292,UNet;12;2;relu
66,0.07500004,UNet;12;2;relu
67,0.076188095,UNet;12;2;relu
68,0.077399224,UNet;12;2;relu
69,0.07860135,UNet;12;2;relu
70,0.0798284,UNet;12;2;relu
71,0.081088915,UNet;12;2;relu
72,0.08240256,UNet;12;2;relu
73,0.08377247,UNet;12;2;relu
74,0.08527879,UNet;12;2;relu
75,0.08681465,UNet;12;2;relu
76,0.088375464,UNet;12;2;relu
77,0.08998124,UNet;12;2;relu
78,0.091634944,UNet;12;2;relu
79,0.09338674,UNet;12;2;relu
80,0.09522493,UNet;12;2;relu
81,0.09710246,UNet;12;2;relu
82,0.09902968,UNet;12;2;relu
83,0.10091783,UNet;12;2;relu
84,0.102801464,UNet;12;2;relu
85,0.10472289,UNet;12;2;relu
86,0.10666908,UNet;12;2;relu
87,0.10866733,UNet;12;2;relu
88,0.11072425,UNet;12;2;relu
89,0.11280104,UNet;12;2;relu
90,0.11491734,UNet;12;2;relu
91,0.11703665,UNet;12;2;relu
92,0.11908883,UNet;12;2;relu
93,0.12109576,UNet;12;2;relu
94,0.12306121,UNet;12;2;relu
95,0.12502737,UNet;12;2;relu
96,0.12700552,UNet;12;2;relu
97,0.12896764,UNet;12;2;relu
98,0.13093875,UNet;12;2;relu
99,0.13296154,UNet;12;2;relu
100,0.13506207,UNet;12;2;relu
101,0.13722543,UNet;12;2;relu
102,0.13939044,UNet;12;2;relu
103,0.1415299,UNet;12;2;relu
104,0.14368981,UNet;12;2;relu
105,0.14589007,UNet;12;2;relu
106,0.14812545,UNet;12;2;relu
107,0.15036978,UNet;12;2;relu
108,0.15260088,UNet;12;2;relu
109,0.15483285,UNet;12;2;relu
110,0.15710364,UNet;12;2;relu
111,0.1594174,UNet;12;2;relu
112,0.16177982,UNet;12;2;relu
113,0.16417767,UNet;12;2;relu
114,0.16661416,UNet;12;2;relu
115,0.1690799,UNet;12;2;relu
116,0.17158425,UNet;12;2;relu
117,0.1741313,UNet;12;2;relu
118,0.17672287,UNet;12;2;relu
119,0.17933483,UNet;12;2;relu
120,0.18196268,UNet;12;2;relu
121,0.18460408,UNet;12;2;relu
122,0.18724537,UNet;12;2;relu
123,0.1898543,UNet;12;2;relu
124,0.19242446,UNet;12;2;relu
125,0.19496974,UNet;12;2;relu
126,0.1975136,UNet;12;2;relu
127,0.20002972,UNet;12;2;relu
128,0.20256115,UNet;12;2;relu
129,0.20511276,UNet;12;2;relu
130,0.20767348,UNet;12;2;relu
131,0.21023452,UNet;12;2;relu
132,0.21276717,UNet;12;2;relu
133,0.21526057,UNet;12;2;relu
134,0.21774778,UNet;12;2;relu
135,0.22023006,UNet;12;2;relu
136,0.2227168,UNet;12;2;relu
137,0.22521351,UNet;12;2;relu
138,0.22772932,UNet;12;2;relu
139,0.2302551,UNet;12;2;relu
140,0.23278144,UNet;12;2;relu
141,0.23529048,UNet;12;2;relu
142,0.23777962,UNet;12;2;relu
143,0.24026214,UNet;12;2;relu
144,0.24273303,UNet;12;2;relu
145,0.24520205,UNet;12;2;relu
146,0.24766566,UNet;12;2;relu
147,0.2501295,UNet;12;2;relu
148,0.2525831,UNet;12;2;relu
149,0.25502583,UNet;12;2;relu
150,0.25746807,UNet;12;2;relu
151,0.25991452,UNet;12;2;relu
152,0.26235396,UNet;12;2;relu
153,0.26479635,UNet;12;2;relu
154,0.2672566,UNet;12;2;relu
155,0.26973435,UNet;12;2;relu
156,0.27221483,UNet;12;2;relu
157,0.2746975,UNet;12;2;relu
158,0.27717245,UNet;12;2;relu
159,0.27965346,UNet;12;2;relu
160,0.2821335,UNet;12;2;relu
161,0.28460953,UNet;12;2;relu
162,0.28708652,UNet;12;2;relu
163,0.2895555,UNet;12;2;relu
164,0.2920263,UNet;12;2;relu
165,0.2945069,UNet;12;2;relu
166,0.29698062,UNet;12;2;relu
167,0.29944697,UNet;12;2;relu
168,0.3018558,UNet;12;2;relu
169,0.30421463,UNet;12;2;relu
170,0.30654773,UNet;12;2;relu
171,0.3088579,UNet;12;2;relu
172,0.3111536,UNet;12;2;relu
173,0.31344238,UNet;12;2;relu
174,0.31572855,UNet;12;2;relu
175,0.31801304,UNet;12;2;relu
176,0.32029346,UNet;12;2;relu
177,0.32258096,UNet;12;2;relu
178,0.324877,UNet;12;2;relu
179,0.3271891,UNet;12;2;relu
180,0.32952052,UNet;12;2;relu
181,0.3318638,UNet;12;2;relu
182,0.33421868,UNet;12;2;relu
183,0.33659208,UNet;12;2;relu
184,0.33898377,UNet;12;2;relu
185,0.3413957,UNet;12;2;relu
186,0.3438335,UNet;12;2;relu
187,0.3462959,UNet;12;2;relu
188,0.3487921,UNet;12;2;relu
189,0.35132283,UNet;12;2;relu
190,0.35388044,UNet;12;2;relu
191,0.35645834,UNet;12;2;relu
192,0.3590479,UNet;12;2;relu
193,0.36164883,UNet;12;2;relu
194,0.36425164,UNet;12;2;relu
195,0.36687267,UNet;12;2;relu
196,0.3694938,UNet;12;2;relu
197,0.3721325,UNet;12;2;relu
198,0.37480438,UNet;12;2;relu
199,0.37748006,UNet;12;2;relu
200,0.38016373,UNet;12;2;relu
1,0.0076769055,UNet;12;2;relu
2,0.010221044,UNet;12;2;relu
3,0.012551277,UNet;12;2;relu
4,0.014747857,UNet;12;2;relu
5,0.01674672,UNet;12;2;relu
6,0.018953761,UNet;12;2;relu
7,0.021485679,UNet;12;2;relu
8,0.024253685,UNet;12;2;relu
9,0.026986305,UNet;12;2;relu
10,0.029667182,UNet;12;2;relu
11,0.03199939,UNet;12;2;relu
12,0.034030065,UNet;12;2;relu
13,0.036099713,UNet;12;2;relu
14,0.038077507,UNet;12;2;relu
15,0.040063664,UNet;12;2;relu
16,0.04183517,UNet;12;2;relu
17,0.04325899,UNet;12;2;relu
18,0.04482047,UNet;12;2;relu
19,0.046665132,UNet;12;2;relu
20,0.048411462,UNet;12;2;relu
21,0.050107703,UNet;12;2;relu
22,0.05197709,UNet;12;2;relu
23,0.05353828,UNet;12;2;relu
24,0.055079464,UNet;12;2;relu
25,0.05669585,UNet;12;2;relu
26,0.05817118,UNet;12;2;relu
27,0.059631284,UNet;12;2;relu
28,0.060899068,UNet;12;2;relu
29,0.062346403,UNet;12;2;relu
30,0.06372511,UNet;12;2;relu
31,0.06525087,UNet;12;2;relu
32,0.066656776,UNet;12;2;relu
33,0.06815047,UNet;12;2;relu
34,0.06968576,UNet;12;2;relu
35,0.07120627,UNet;12;2;relu
36,0.0727053,UNet;12;2;relu
37,0.074145876,UNet;12;2;relu
38,0.0754977,UNet;12;2;relu
39,0.07682022,UNet;12;2;relu
40,0.07822348,UNet;12;2;relu
41,0.079676114,UNet;12;2;relu
42,0.08123058,UNet;12;2;relu
43,0.08286896,UNet;12;2;relu
44,0.084564336,UNet;12;2;relu
45,0.086390495,UNet;12;2;relu
46,0.08828696,UNet;12;2;relu
47,0.09026938,UNet;12;2;relu
48,0.09224905,UNet;12;2;relu
49,0.09419419,UNet;12;2;relu
50,0.09623607,UNet;12;2;relu
51,0.09835144,UNet;12;2;relu
52,0.10043385,UNet;12;2;relu
53,0.10247914,UNet;12;2;relu
54,0.10446902,UNet;12;2;relu
55,0.106458604,UNet;12;2;relu
56,0.108531736,UNet;12;2;relu
57,0.110793985,UNet;12;2;relu
58,0.1131336,UNet;12;2;relu
59,0.11546003,UNet;12;2;relu
60,0.11788583,UNet;12;2;relu
61,0.12037281,UNet;12;2;relu
62,0.12285238,UNet;12;2;relu
63,0.1254761,UNet;12;2;relu
64,0.12825763,UNet;12;2;relu
65,0.13113736,UNet;12;2;relu
66,0.13405405,UNet;12;2;relu
67,0.13694417,UNet;12;2;relu
68,0.13984063,UNet;12;2;relu
69,0.14270729,UNet;12;2;relu
70,0.1453761,UNet;12;2;relu
71,0.14797239,UNet;12;2;relu
72,0.15058349,UNet;12;2;relu
73,0.15332419,UNet;12;2;relu
74,0.15618296,UNet;12;2;relu
75,0.15903957,UNet;12;2;relu
76,0.16193649,UNet;12;2;relu
77,0.16478075,UNet;12;2;relu
78,0.16762301,UNet;12;2;relu
79,0.17048463,UNet;12;2;relu
80,0.17339897,UNet;12;2;relu
81,0.17634967,UNet;12;2;relu
82,0.17932042,UNet;12;2;relu
83,0.18235508,UNet;12;2;relu
84,0.18547004,UNet;12;2;relu
85,0.18871526,UNet;12;2;relu
86,0.19211078,UNet;12;2;relu
87,0.19556464,UNet;12;2;relu
88,0.19905105,UNet;12;2;relu
89,0.20258173,UNet;12;2;relu
90,0.20621718,UNet;12;2;relu
91,0.20991592,UNet;12;2;relu
92,0.21363737,UNet;12;2;relu
93,0.2173517,UNet;12;2;relu
94,0.22105107,UNet;12;2;relu
95,0.22478747,UNet;12;2;relu
96,0.22858602,UNet;12;2;relu
97,0.23235759,UNet;12;2;relu
98,0.23611297,UNet;12;2;relu
99,0.23988202,UNet;12;2;relu
100,0.24364981,UNet;12;2;relu
101,0.24746531,UNet;12;2;relu
102,0.25127074,UNet;12;2;relu
103,0.25504637,UNet;12;2;relu
104,0.25879505,UNet;12;2;relu
105,0.2625468,UNet;12;2;relu
106,0.26630068,UNet;12;2;relu
107,0.27002898,UNet;12;2;relu
108,0.2736819,UNet;12;2;relu
109,0.2772925,UNet;12;2;relu
110,0.28092143,UNet;12;2;relu
111,0.28452003,UNet;12;2;relu
112,0.2881212,UNet;12;2;relu
113,0.29171345,UNet;12;2;relu
114,0.29523572,UNet;12;2;relu
115,0.29872906,UNet;12;2;relu
116,0.30219734,UNet;12;2;relu
117,0.30572343,UNet;12;2;relu
118,0.3092984,UNet;12;2;relu
119,0.31287697,UNet;12;2;relu
120,0.31649268,UNet;12;2;relu
121,0.32005426,UNet;12;2;relu
122,0.32359165,UNet;12;2;relu
123,0.3270586,UNet;12;2;relu
124,0.3304947,UNet;12;2;relu
125,0.33394673,UNet;12;2;relu
126,0.33741656,UNet;12;2;relu
127,0.34095287,UNet;12;2;relu
128,0.34450805,UNet;12;2;relu
129,0.34803507,UNet;12;2;relu
130,0.3515347,UNet;12;2;relu
131,0.35503542,UNet;12;2;relu
132,0.35850397,UNet;12;2;relu
133,0.36199027,UNet;12;2;relu
134,0.3654096,UNet;12;2;relu
135,0.3687326,UNet;12;2;relu
136,0.37199914,UNet;12;2;relu
137,0.37522992,UNet;12;2;relu
138,0.37843946,UNet;12;2;relu
139,0.38162282,UNet;12;2;relu
140,0.38479805,UNet;12;2;relu
141,0.3879315,UNet;12;2;relu
142,0.39106032,UNet;12;2;relu
143,0.39420453,UNet;12;2;relu
144,0.39737588,UNet;12;2;relu
145,0.40050793,UNet;12;2;relu
146,0.40363905,UNet;12;2;relu
147,0.40674356,UNet;12;2;relu
148,0.4098451,UNet;12;2;relu
149,0.41300607,UNet;12;2;relu
150,0.416273,UNet;12;2;relu
151,0.41958538,UNet;12;2;relu
152,0.42294267,UNet;12;2;relu
153,0.42628646,UNet;12;2;relu
154,0.4296267,UNet;12;2;relu
155,0.43292186,UNet;12;2;relu
156,0.43615553,UNet;12;2;relu
157,0.43941042,UNet;12;2;relu
158,0.4426871,UNet;12;2;relu
159,0.44605562,UNet;12;2;relu
160,0.449545,UNet;12;2;relu
161,0.4531057,UNet;12;2;relu
162,0.45668995,UNet;12;2;relu
163,0.4603495,UNet;12;2;relu
164,0.46403712,UNet;12;2;relu
165,0.46773818,UNet;12;2;relu
166,0.47143412,UNet;12;2;relu
167,0.47515213,UNet;12;2;relu
168,0.4788554,UNet;12;2;relu
169,0.4825868,UNet;12;2;relu
170,0.48627725,UNet;12;2;relu
171,0.48992175,UNet;12;2;relu
172,0.4935446,UNet;12;2;relu
173,0.497134,UNet;12;2;relu
174,0.50071263,UNet;12;2;relu
175,0.504313,UNet;12;2;relu
176,0.50795776,UNet;12;2;relu
177,0.5116355,UNet;12;2;relu
178,0.51534414,UNet;12;2;relu
179,0.51908773,UNet;12;2;relu
180,0.5228938,UNet;12;2;relu
181,0.5266626,UNet;12;2;relu
182,0.5304124,UNet;12;2;relu
183,0.5341933,UNet;12;2;relu
184,0.5380018,UNet;12;2;relu
185,0.5418122,UNet;12;2;relu
186,0.54559606,UNet;12;2;relu
187,0.5493801,UNet;12;2;relu
188,0.5531088,UNet;12;2;relu
189,0.5567947,UNet;12;2;relu
190,0.56047654,UNet;12;2;relu
191,0.5641174,UNet;12;2;relu
192,0.5677769,UNet;12;2;relu
193,0.5714728,UNet;12;2;relu
194,0.57514495,UNet;12;2;relu
195,0.5787442,UNet;12;2;relu
196,0.5822417,UNet;12;2;relu
197,0.58572125,UNet;12;2;relu
198,0.58920485,UNet;12;2;relu
199,0.5926866,UNet;12;2;relu
200,0.5961441,UNet;12;2;relu
1,0.0015156127,Res;26;8;relu
2,0.0020876182,Res;26;8;relu
3,0.002528756,Res;26;8;relu
4,0.0028952833,Res;26;8;relu
5,0.0032315417,Res;26;8;relu
6,0.0035825453,Res;26;8;relu
7,0.003979606,Res;26;8;relu
8,0.0044071735,Res;26;8;relu
9,0.0048168814,Res;26;8;relu
10,0.005149242,Res;26;8;relu
11,0.0054599857,Res;26;8;relu
12,0.005668158,Res;26;8;relu
13,0.0058645257,Res;26;8;relu
14,0.006046103,Res;26;8;relu
15,0.0062510353,Res;26;8;relu
16,0.0064286455,Res;26;8;relu
17,0.006588978,Res;26;8;relu
18,0.0068233204,Res;26;8;relu
19,0.006972631,Res;26;8;relu
20,0.007192704,Res;26;8;relu
21,0.0073499614,Res;26;8;relu
22,0.00752708,Res;26;8;relu
23,0.0077442857,Res;26;8;relu
24,0.007952664,Res;26;8;relu
25,0.008154407,Res;26;8;relu
26,0.008365742,Res;26;8;relu
27,0.00858773,Res;26;8;relu
28,0.008786598,Res;26;8;relu
29,0.008994105,Res;26;8;relu
30,0.0091612125,Res;26;8;relu
31,0.009357231,Res;26;8;relu
32,0.009544345,Res;26;8;relu
33,0.009711402,Res;26;8;relu
34,0.009908334,Res;26;8;relu
35,0.010124366,Res;26;8;relu
36,0.010281318,Res;26;8;relu
37,0.010446874,Res;26;8;relu
38,0.0106058605,Res;26;8;relu
39,0.010746862,Res;26;8;relu
40,0.010913387,Res;26;8;relu
41,0.011072405,Res;26;8;relu
42,0.011247794,Res;26;8;relu
43,0.011391105,Res;26;8;relu
44,0.011505843,Res;26;8;relu
45,0.011652122,Res;26;8;relu
46,0.011777315,Res;26;8;relu
47,0.011877676,Res;26;8;relu
48,0.011977503,Res;26;8;relu
49,0.012079428,Res;26;8;relu
50,0.012218348,Res;26;8;relu
51,0.01236152,Res;26;8;relu
52,0.012495121,Res;26;8;relu
53,0.012645844,Res;26;8;relu
54,0.012802288,Res;26;8;relu
55,0.012941073,Res;26;8;relu
56,0.013070767,Res;26;8;relu
57,0.013194205,Res;26;8;relu
58,0.013302412,Res;26;8;relu
59,0.01339841,Res;26;8;relu
60,0.013501916,Res;26;8;relu
61,0.013627573,Res;26;8;relu
62,0.013758859,Res;26;8;relu
63,0.013892719,Res;26;8;relu
64,0.014050448,Res;26;8;relu
65,0.0142343445,Res;26;8;relu
66,0.014407383,Res;26;8;relu
67,0.014592439,Res;26;8;relu
68,0.014793531,Res;26;8;relu
69,0.015007286,Res;26;8;relu
70,0.015218576,Res;26;8;relu
71,0.015429902,Res;26;8;relu
72,0.015662227,Res;26;8;relu
73,0.015922844,Res;26;8;relu
74,0.01619305,Res;26;8;relu
75,0.016477894,Res;26;8;relu
76,0.016776172,Res;26;8;relu
77,0.017084517,Res;26;8;relu
78,0.01740244,Res;26;8;relu
79,0.017735487,Res;26;8;relu
80,0.018085508,Res;26;8;relu
81,0.01845654,Res;26;8;relu
82,0.018837908,Res;26;8;relu
83,0.019219209,Res;26;8;relu
84,0.019592073,Res;26;8;relu
85,0.01996987,Res;26;8;relu
86,0.020352587,Res;26;8;relu
87,0.02073792,Res;26;8;relu
88,0.02112905,Res;26;8;relu
89,0.021535397,Res;26;8;relu
90,0.021949682,Res;26;8;relu
91,0.022369053,Res;26;8;relu
92,0.022792194,Res;26;8;relu
93,0.0232235,Res;26;8;relu
94,0.023663465,Res;26;8;relu
95,0.024110902,Res;26;8;relu
96,0.024557933,Res;26;8;relu
97,0.025012255,Res;26;8;relu
98,0.025472593,Res;26;8;relu
99,0.025936982,Res;26;8;relu
100,0.026406307,Res;26;8;relu
101,0.026881762,Res;26;8;relu
102,0.02736204,Res;26;8;relu
103,0.027850196,Res;26;8;relu
104,0.028347323,Res;26;8;relu
105,0.028851565,Res;26;8;relu
106,0.029362004,Res;26;8;relu
107,0.029881235,Res;26;8;relu
108,0.03040674,Res;26;8;relu
109,0.03093891,Res;26;8;relu
110,0.031478714,Res;26;8;relu
111,0.03201981,Res;26;8;relu
112,0.032564398,Res;26;8;relu
113,0.03311515,Res;26;8;relu
114,0.033675455,Res;26;8;relu
115,0.034247853,Res;26;8;relu
116,0.03483374,Res;26;8;relu
117,0.03543209,Res;26;8;relu
118,0.036040336,Res;26;8;relu
119,0.03665833,Res;26;8;relu
120,0.037285127,Res;26;8;relu
121,0.037923902,Res;26;8;relu
122,0.038573973,Res;26;8;relu
123,0.039230995,Res;26;8;relu
124,0.03988943,Res;26;8;relu
125,0.0405487,Res;26;8;relu
126,0.04120914,Res;26;8;relu
127,0.041871496,Res;26;8;relu
128,0.042538915,Res;26;8;relu
129,0.04321207,Res;26;8;relu
130,0.043894958,Res;26;8;relu
131,0.044585567,Res;26;8;relu
132,0.045282125,Res;26;8;relu
133,0.045986034,Res;26;8;relu
134,0.046696622,Res;26;8;relu
135,0.047415193,Res;26;8;relu
136,0.04814221,Res;26;8;relu
137,0.048873182,Res;26;8;relu
138,0.04960545,Res;26;8;relu
139,0.050338585,Res;26;8;relu
140,0.051072396,Res;26;8;relu
141,0.05181021,Res;26;8;relu
142,0.052554533,Res;26;8;relu
143,0.0533052,Res;26;8;relu
144,0.054060433,Res;26;8;relu
145,0.054820355,Res;26;8;relu
146,0.055585258,Res;26;8;relu
147,0.05635389,Res;26;8;relu
148,0.05712568,Res;26;8;relu
149,0.057899814,Res;26;8;relu
150,0.058678582,Res;26;8;relu
151,0.05946251,Res;26;8;relu
152,0.060249828,Res;26;8;relu
153,0.061042376,Res;26;8;relu
154,0.061840657,Res;26;8;relu
155,0.062643886,Res;26;8;relu
156,0.06344985,Res;26;8;relu
157,0.06425989,Res;26;8;relu
158,0.06507427,Res;26;8;relu
159,0.0658946,Res;26;8;relu
160,0.06672218,Res;26;8;relu
161,0.0675579,Res;26;8;relu
162,0.068403184,Res;26;8;relu
163,0.069256954,Res;26;8;relu
164,0.07011822,Res;26;8;relu
165,0.07098675,Res;26;8;relu
166,0.07186239,Res;26;8;relu
167,0.07274535,Res;26;8;relu
168,0.07363708,Res;26;8;relu
169,0.07453903,Res;26;8;relu
170,0.07545072,Res;26;8;relu
171,0.07637434,Res;26;8;relu
172,0.07730998,Res;26;8;relu
173,0.07825679,Res;26;8;relu
174,0.07921556,Res;26;8;relu
175,0.080185875,Res;26;8;relu
176,0.0811658,Res;26;8;relu
177,0.082154684,Res;26;8;relu
178,0.083152846,Res;26;8;relu
179,0.08416153,Res;26;8;relu
180,0.08517984,Res;26;8;relu
181,0.086207904,Res;26;8;relu
182,0.0872449,Res;26;8;relu
183,0.08828836,Res;26;8;relu
184,0.08933742,Res;26;8;relu
185,0.09039145,Res;26;8;relu
186,0.09144849,Res;26;8;relu
187,0.092509404,Res;26;8;relu
188,0.09357401,Res;26;8;relu
189,0.0946427,Res;26;8;relu
190,0.09571516,Res;26;8;relu
191,0.09679047,Res;26;8;relu
192,0.09786826,Res;26;8;relu
193,0.09894863,Res;26;8;relu
194,0.10003162,Res;26;8;relu
195,0.10111738,Res;26;8;relu
196,0.1022062,Res;26;8;relu
197,0.103298746,Res;26;8;relu
198,0.10439445,Res;26;8;relu
199,0.105494514,Res;26;8;relu
200,0.10659963,Res;26;8;relu
1,0.0016062355,Res;26;8;relu
2,0.0022930473,Res;26;8;relu
3,0.0028036973,Res;26;8;relu
4,0.003234511,Res;26;8;relu
5,0.0036259748,Res;26;8;relu
6,0.004097734,Res;26;8;relu
7,0.0045819744,Res;26;8;relu
8,0.0049452917,Res;26;8;relu
9,0.005163302,Res;26;8;relu
10,0.00531964,Res;26;8;relu
11,0.0054710037,Res;26;8;relu
12,0.0057952316,Res;26;8;relu
13,0.006119481,Res;26;8;relu
14,0.006374161,Res;26;8;relu
15,0.006544023,Res;26;8;relu
16,0.006745596,Res;26;8;relu
17,0.0069648256,Res;26;8;relu
18,0.007165371,Res;26;8;relu
19,0.0073840357,Res;26;8;relu
20,0.0074971924,Res;26;8;relu
21,0.007703375,Res;26;8;relu
22,0.007861903,Res;26;8;relu
23,0.007933857,Res;26;8;relu
24,0.008020918,Res;26;8;relu
25,0.008101503,Res;26;8;relu
26,0.008148346,Res;26;8;relu
27,0.008220661,Res;26;8;relu
28,0.008330431,Res;26;8;relu
29,0.00846985,Res;26;8;relu
30,0.008618511,Res;26;8;relu
31,0.008711134,Res;26;8;relu
32,0.008759739,Res;26;8;relu
33,0.008862802,Res;26;8;relu
34,0.009004954,Res;26;8;relu
35,0.009137302,Res;26;8;relu
